Product_ID,Product_Name_x,Category_x,Units_Sold,Revenue,Selling_Price_x,Cost_Price_x,Order_Date,Customer_Region,Product_Name_y,Category_y,Cost_Price_y,Selling_Price_y
P038,Product_38,Books,4,2036,509,387,2024-07-07,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,3,1386,462,416,2024-07-07,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,1,258,258,102,2024-07-07,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-07-07,East,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,4,2272,568,459,2024-07-07,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,4,1308,327,266,2024-07-07,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-07-07,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,6,2610,435,237,2024-07-07,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-07-07,East,Science Textbook,Electronics,429,511
P048,Product_48,Books,4,1108,277,206,2024-07-07,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,2,358,179,64,2024-07-07,North,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,1,501,501,350,2024-07-07,West,Travel Guide Europe,Sports,350,501
P002,Product_2,Books,2,1048,524,416,2024-07-08,South,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-07-08,South,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,1,505,505,477,2024-07-08,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,1,420,420,313,2024-07-08,South,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-07-08,West,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-07-08,North,Women's Denim Jacket,Home & Kitchen,84,239
P009,Product_9,Home & Kitchen,3,864,288,130,2024-07-08,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,4,2276,569,469,2024-07-08,South,Backpack Travel,Books,469,569
P011,Product_11,Sports,1,254,254,99,2024-07-08,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-07-08,North,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-07-08,West,Vacuum Cleaner,Books,437,619
P015,Product_15,Sports,5,2905,581,439,2024-07-08,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,4,508,127,103,2024-07-08,West,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,1,215,215,155,2024-07-08,East,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-07-08,South,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-07-08,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-07-08,South,Camping Tent,Sports,240,331
P021,Product_21,Clothing,1,482,482,451,2024-07-08,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-07-08,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,1,145,145,93,2024-07-08,East,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-07-08,East,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,5,2105,421,251,2024-07-08,North,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,4,2304,576,495,2024-07-08,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,6,2250,375,319,2024-07-08,South,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-07-08,West,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,2,1088,544,353,2024-07-08,East,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,1,443,443,320,2024-07-08,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-07-08,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-07-08,West,Formal Trousers,Sports,301,421
P033,Product_33,Sports,4,1732,433,239,2024-07-08,South,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-07-08,North,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,5,1410,282,262,2024-07-08,West,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-07-08,North,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-07-08,East,Refrigerator 300L,Home & Kitchen,286,447
P039,Product_39,Electronics,3,1386,462,416,2024-07-08,East,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-07-08,West,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,2,726,363,329,2024-07-08,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,4,2272,568,459,2024-07-08,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,4,1308,327,266,2024-07-08,West,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-07-08,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,3,1305,435,237,2024-07-08,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,6,3066,511,429,2024-07-08,East,Science Textbook,Electronics,429,511
P048,Product_48,Books,2,554,277,206,2024-07-08,North,Math Workbook,Books,206,277
P050,Product_50,Sports,4,2004,501,350,2024-07-08,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,1,225,225,141,2024-07-09,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,1,524,524,416,2024-07-09,East,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,4,2332,583,493,2024-07-09,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,1,505,505,477,2024-07-09,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-07-09,South,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,1,628,628,480,2024-07-09,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,6,1434,239,84,2024-07-09,South,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,8,2696,337,255,2024-07-09,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,4,1152,288,130,2024-07-09,East,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-07-09,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,1,254,254,99,2024-07-09,South,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,3,1773,591,409,2024-07-09,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,2,1238,619,437,2024-07-09,North,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,3,309,103,51,2024-07-09,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,5,2905,581,439,2024-07-09,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-07-09,West,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,2,430,215,155,2024-07-09,North,Tennis Racket,Sports,155,215
P018,Product_18,Books,7,2492,356,309,2024-07-09,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,5,2565,513,359,2024-07-09,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,5,1655,331,240,2024-07-09,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,3,1446,482,451,2024-07-09,West,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-07-09,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-07-09,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,4,1112,278,211,2024-07-09,South,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,4,1684,421,251,2024-07-09,North,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,1,576,576,495,2024-07-09,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-07-09,West,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,5,2590,518,400,2024-07-09,South,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-07-09,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,4,1772,443,320,2024-07-09,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,4,1272,318,264,2024-07-09,North,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-07-09,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,5,2165,433,239,2024-07-09,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-07-09,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,6,1692,282,262,2024-07-09,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-07-09,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,4,1788,447,286,2024-07-09,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-07-09,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,4,1848,462,416,2024-07-09,West,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,3,774,258,102,2024-07-09,North,Induction Cooktop,Clothing,102,258
P043,Product_43,Sports,3,981,327,266,2024-07-09,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,1,444,444,301,2024-07-09,West,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,6,2610,435,237,2024-07-09,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,4,2044,511,429,2024-07-09,South,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,6,1230,205,90,2024-07-09,East,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,1,277,277,206,2024-07-09,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,5,895,179,64,2024-07-09,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-07-09,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-07-10,East,Smartphone X1,Sports,141,225
P002,Product_2,Books,2,1048,524,416,2024-07-10,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,2,1166,583,493,2024-07-10,West,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-07-10,South,LED TV 42inch,Books,477,505
P005,Product_5,Books,3,1260,420,313,2024-07-10,North,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,6,3768,628,480,2024-07-10,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-07-10,North,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,5,1685,337,255,2024-07-10,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-07-10,East,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,1,569,569,469,2024-07-10,East,Backpack Travel,Books,469,569
P011,Product_11,Sports,2,508,254,99,2024-07-10,South,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,5,2955,591,409,2024-07-10,North,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-07-10,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,9,927,103,51,2024-07-10,North,Air Purifier,Clothing,51,103
P015,Product_15,Sports,1,581,581,439,2024-07-10,East,Table Lamp,Sports,439,581
P016,Product_16,Clothing,3,381,127,103,2024-07-10,West,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,4,860,215,155,2024-07-10,North,Tennis Racket,Sports,155,215
P018,Product_18,Books,1,356,356,309,2024-07-10,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-07-10,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-07-10,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,1,482,482,451,2024-07-10,South,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,3,1344,448,267,2024-07-10,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,4,580,145,93,2024-07-10,South,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,2,556,278,211,2024-07-10,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-07-10,North,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,2,1152,576,495,2024-07-10,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,5,1875,375,319,2024-07-10,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-07-10,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,2,1088,544,353,2024-07-10,South,Mechanical Keyboard,Sports,353,544
P031,Product_31,Home & Kitchen,1,318,318,264,2024-07-10,South,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,1,421,421,301,2024-07-10,East,Formal Trousers,Sports,301,421
P034,Product_34,Electronics,4,1980,495,345,2024-07-10,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,1,282,282,262,2024-07-10,West,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,6,1686,281,257,2024-07-10,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,1,447,447,286,2024-07-10,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,2,1018,509,387,2024-07-10,West,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,3,1386,462,416,2024-07-10,East,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,4,1032,258,102,2024-07-10,West,Induction Cooktop,Clothing,102,258
P042,Product_42,Electronics,5,2840,568,459,2024-07-10,North,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,6,1962,327,266,2024-07-10,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,1,444,444,301,2024-07-10,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-07-10,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-07-10,East,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,4,820,205,90,2024-07-10,East,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,4,1108,277,206,2024-07-10,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-07-10,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-07-10,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,7,1575,225,141,2024-07-11,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,4,2096,524,416,2024-07-11,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-07-11,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,8,4040,505,477,2024-07-11,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,5,2100,420,313,2024-07-11,West,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-07-11,East,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,6,1434,239,84,2024-07-11,North,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,3,1011,337,255,2024-07-11,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-07-11,South,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,1,569,569,469,2024-07-11,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-07-11,North,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,3,1773,591,409,2024-07-11,North,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-07-11,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-07-11,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-07-11,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-07-11,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,2,430,215,155,2024-07-11,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,5,1780,356,309,2024-07-11,South,Football Size 5,Books,309,356
P019,Product_19,Electronics,1,513,513,359,2024-07-11,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,1,331,331,240,2024-07-11,South,Camping Tent,Sports,240,331
P022,Product_22,Books,2,896,448,267,2024-07-11,South,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-07-11,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,2,556,278,211,2024-07-11,East,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,2,842,421,251,2024-07-11,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,1,576,576,495,2024-07-11,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-07-11,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-07-11,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,4,2176,544,353,2024-07-11,North,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-07-11,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,1,318,318,264,2024-07-11,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,1,421,421,301,2024-07-11,West,Formal Trousers,Sports,301,421
P033,Product_33,Sports,2,866,433,239,2024-07-11,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,6,2970,495,345,2024-07-11,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,5,1410,282,262,2024-07-11,East,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,1,281,281,257,2024-07-11,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,1,447,447,286,2024-07-11,East,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-07-11,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,2,924,462,416,2024-07-11,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,1,258,258,102,2024-07-11,West,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,2,726,363,329,2024-07-11,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,4,2272,568,459,2024-07-11,East,Badminton Racket,Electronics,459,568
P044,Product_44,Clothing,4,1776,444,301,2024-07-11,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,1,435,435,237,2024-07-11,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-07-11,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,6,1230,205,90,2024-07-11,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,6,1662,277,206,2024-07-11,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,3,537,179,64,2024-07-11,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-07-11,East,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-07-12,North,Smartphone X1,Sports,141,225
P002,Product_2,Books,4,2096,524,416,2024-07-12,North,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,2,1166,583,493,2024-07-12,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,7,3535,505,477,2024-07-12,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-07-12,North,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-07-12,West,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-07-12,North,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,5,1685,337,255,2024-07-12,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-07-12,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,4,2276,569,469,2024-07-12,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-07-12,North,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-07-12,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-07-12,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,3,309,103,51,2024-07-12,South,Air Purifier,Clothing,51,103
P016,Product_16,Clothing,3,381,127,103,2024-07-12,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,4,860,215,155,2024-07-12,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,4,1424,356,309,2024-07-12,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,2,1026,513,359,2024-07-12,North,Mountain Bicycle,Electronics,359,513
